TransactionID,isFraud
3664081,0.0034192280164259017
3664082,0.0007731899401162799
3664083,0.0009526347782352082
3664084,0.004023088449248396
3664085,0.0010088727126691744
3664086,0.003546554138172188
3664087,0.0034898839276106697
3664088,0.026190927773576955
3664089,0.0063033794388710155
3664090,0.003120324771766567
3664091,0.003370278545361507
3664092,0.0013967210954829552
3664093,0.0034625254473572026
3664094,0.003869766900007392
3664095,0.019121754031929783
3664096,0.0303434517836356
3664097,0.0007967395687861635
3664098,0.0036428025783387685
3664099,0.043787117854956904
3664100,0.0025339466593169856
3664101,0.0009298468388374637
3664102,0.004056932044565906
3664103,0.32800775465100995
3664104,0.005689423616079987
3664105,0.026455119811618747
3664106,0.004362078173777544
3664107,0.0055263855257535015
3664108,0.0022920919933006284
3664109,0.0024339791830326105
3664110,0.005564777587964899
3664111,0.0029296842537519887
3664112,0.007984434003362679
3664113,0.006685010375637077
3664114,0.005057188990314291
3664115,0.017151841850316447
3664116,0.00934320287406091
3664117,0.006627689452908342
3664118,0.00103511900923237
3664119,0.004060369688180064
3664120,0.002161618733665181
3664121,0.002519233257636252
3664122,0.0026540367380938545
3664123,0.013161483564442043
3664124,0.014616071160555742
3664125,0.0032261921315708156
3664126,0.0019653637589663398
3664127,0.015091709693302093
3664128,0.004749076527538156
3664129,0.011453186235580696
3664130,0.0038208877716851865
3664131,0.005413118947960722
3664132,0.005872889781444239
3664133,0.003343197202979342
3664134,0.005254754919805935
3664135,0.001577137415734028
3664136,0.010403742448880947
3664137,0.0038149369965969735
3664138,0.0063148712519928915
3664139,0.004169245331524847
3664140,0.002079619347826796
3664141,0.003668875942882432
3664142,0.0019910699464520632
3664143,0.009310230781484526
3664144,0.0013412842292939084
3664145,0.0008732210826606724
3664146,0.03100144551127548
3664147,0.00443800288933549
3664148,0.002008218753096946
3664149,0.006192594417832165
3664150,0.010326314713419637
3664151,0.0007025808060894266
3664152,0.0026191885434197347
3664153,0.055951567398763474
3664154,0.011776745483511966
3664155,0.0025142603053207495
3664156,0.010226558652399772
3664157,0.008765519147365898
3664158,0.004021119059010945
3664159,0.0015775230343123686
3664160,0.00427365575436359
3664161,0.007525486315914067
3664162,0.005030879321559502
3664163,0.0033413428423780572
3664164,0.0038667301993327388
3664165,0.001045629734671415
3664166,0.0014000895124498943
3664167,0.00398701304669085
3664168,0.0022126412378323866
3664169,0.004127085104240409
3664170,0.007813407863129852
3664171,0.010523871393959036
3664172,0.0032235906693323514
3664173,0.003481371713412983
3664174,0.0096339887704047
3664175,0.00976046171514326
3664176,0.00736748081842546
3664177,0.019537233395104995
3664178,0.002006530450115503
3664179,0.003131432203056421
3664180,0.0024705436460755507
3664181,0.0032857656434706235
3664182,0.007110107651817507
3664183,0.001628445366319531
3664184,0.0009511996719949559
3664185,0.002386933152683694
3664186,0.021496651212947783
3664187,0.003068529925163811
3664188,0.0063880588095035825
3664189,0.0017894758979827509
3664190,0.013931878249895058
3664191,0.0027090411476432988
3664192,0.0014123586933210985
3664193,0.002065652628255283
3664194,0.010018143325617016
3664195,0.0017021177809345292
3664196,0.0040890802147388
3664197,0.002875384101324208
3664198,0.0013185305181394903
3664199,0.028105579960205778
3664200,0.010214860931810673
3664201,0.005490378905703939
3664202,0.003977631235679972
3664203,0.004847227426838156
3664204,0.007124601663067224
3664205,0.0011670009192970554
3664206,0.022639996863441
3664207,0.03160603234467738
3664208,0.022844060542833326
3664209,0.0017256310780353983
3664210,0.01908195761202599
3664211,0.01645312176894808
3664212,0.003568734550859452
3664213,0.038460821464993106
3664214,0.0018852445365529738
3664215,0.015161016577915545
3664216,0.008684957510080665
3664217,0.004724087522867856
3664218,0.025641699961202014
3664219,0.002313695715305155
3664220,0.005452901013592525
3664221,0.09398014317483033
3664222,0.029025745479024968
3664223,0.0021769386678297856
3664224,0.0028048417164635193
3664225,0.001644244173473052
3664226,0.06447471934382723
3664227,0.0014923216556405145
3664228,0.014119522018918342
3664229,0.012502830639432678
3664230,0.007813109934874338
3664231,0.002535674445941601
3664232,0.014560664824473553
3664233,0.0021520284628667725
3664234,0.025933634150678515
3664235,0.0032050889881586457
3664236,0.018412761640969378
3664237,0.011497325635766335
3664238,0.000890373123925956
3664239,0.00448542237647929
3664240,0.004758893170075737
3664241,0.004410584580830637
3664242,0.0006174983667831346
3664243,0.002927445676411768
3664244,0.005603892512966176
3664245,0.0022974723353846277
3664246,0.006107129490444047
3664247,0.007237915347841879
3664248,0.0007354345415690057
3664249,0.00306113605272737
3664250,0.001587616474137218
3664251,0.008034030402200703
3664252,0.0024044996052437063
3664253,0.0012685635955287289
3664254,0.008819010605141103
3664255,0.006834511483031387
3664256,0.0014120143870026477
3664257,0.009195207751446322
3664258,0.0028397241888244965
3664259,0.2584744219088855
3664260,0.009164744551252988
3664261,0.008155162952830934
3664262,0.0010590292419484196
3664263,0.0011384086383567926
3664264,0.0028134606181696477
3664265,0.009833868907943156
3664266,0.0035706910001472763
3664267,0.00208179853255665
3664268,0.0028762605959964005
3664269,0.003016286954136809
3664270,0.0028512345525802747
3664271,0.0017929576422891019
3664272,0.004816023539221256
3664273,0.008665981698347893
3664274,0.00757581125629359
3664275,0.003917964517144232
3664276,0.0009612418163494036
3664277,0.0008826794958306311
3664278,0.0018225236925674424
3664279,0.0011383220693818531
3664280,0.0028596541490904528
3664281,0.008859793558432591
3664282,0.002333076519160582
3664283,0.003116721866324877
3664284,0.005938134468661438
3664285,0.005877463387247378
3664286,0.0024867874267644275
3664287,0.008165500746121684
3664288,0.02013492445719825
3664289,0.0017282368826098086
3664290,0.0061241832020522986
3664291,0.010106743176811463
3664292,0.014481944161675203
3664293,0.004830576087683892
3664294,0.006362205437944799
3664295,0.023970965434855152
3664296,0.05818602280841336
3664297,0.013402170087942488
3664298,0.00473965276520668
3664299,0.07972090244944749
3664300,0.005195794483836134
3664301,0.05483538222470576
3664302,0.005965246797419204
3664303,0.007128106969697666
3664304,0.010597505884648546
3664305,0.0012079979169490529
3664306,0.018024352668310595
3664307,0.005122415266986159
3664308,0.013149364139890913
3664309,0.00807793136843662
3664310,0.008753485700396772
3664311,0.00380983301310227
3664312,0.06620703309155868
3664313,0.04449301578461229
3664314,0.002091890716506406
3664315,0.013275871875311466
3664316,0.018664359824038412
3664317,0.0017555334161155648
3664318,0.0009009551115116601
3664319,0.01510099769600656
3664320,0.004463013035976914
3664321,0.01741478176598416
3664322,0.004144357678190627
3664323,0.013848605133296811
3664324,0.013084750335021473
3664325,0.0646074800552076
3664326,0.0010802154923899002
3664327,0.00421016019670431
3664328,0.01783860103839305
3664329,0.003714028303570666
3664330,0.0024624456038134074
3664331,0.002598081450052087
3664332,0.006463337463683267
3664333,0.01246674431950975
3664334,0.004132926589253808
3664335,0.005833957192365046
3664336,0.0009698376380218017
3664337,0.002422658003549015
3664338,0.025154988467007765
3664339,0.0021627245921184463
3664340,0.0024969242183745196
3664341,0.002413678206923587
3664342,0.0029647192179897705
3664343,0.0037648467222918727
3664344,0.00311241485190738
3664345,0.0021250080393966416
3664346,0.004531478723249524
3664347,0.002038636763095708
3664348,0.0029921300930175246
3664349,0.0025556038324045264
3664350,0.00395825637297358
3664351,0.0022804533443487205
3664352,0.022716733883027442
3664353,0.014440919507481352
3664354,0.015359569997264767
3664355,0.0019018524876889698
3664356,0.001403033519327754
3664357,0.004688698903486102
3664358,0.0026380027594430653
3664359,0.002120470556942711
3664360,0.01616022174766553
3664361,0.00585282677366266
3664362,0.006972498950222358
3664363,0.004719781069029834
3664364,0.003370568460210853
3664365,0.012480148474383841
3664366,0.003542641150614513
3664367,0.001840930043713614
3664368,0.0032025868979715356
3664369,0.00341667936068496
3664370,0.008305767128016641
3664371,0.0017944968248968312
3664372,0.0033805751671839397
3664373,0.0074895588459765496
3664374,0.019876114821273248
3664375,0.013627921399626892
3664376,0.004543388159361637
3664377,0.002815123724495672
3664378,0.026852749820755674
3664379,0.002417527408269633
3664380,0.0016060134207456207
3664381,0.0020328697158646884
3664382,0.011222433199430929
3664383,0.0023696410278677667
3664384,0.0016107579692653429
3664385,0.000876645579658594
3664386,0.004170269543080557
3664387,0.0036418916306001073
3664388,0.005789585013810109
3664389,0.0036163474321630573
3664390,0.023359885628221833
3664391,0.005448032540926849
3664392,0.002265754390653521
3664393,0.0035369492802434714
3664394,0.02307938519898035
3664395,0.0019676859615555746
3664396,0.0006583885275321998
3664397,0.0014349940240295646
3664398,0.019109699014602112
3664399,0.015543523287689704
3664400,0.004427210057144724
3664401,0.0030774882624518243
3664402,0.0043573515620405805
3664403,0.0040618638464242265
3664404,0.0018681638575403401
3664405,0.024577729266793635
3664406,0.0020413912969872833
3664407,0.0033413265993880495
3664408,0.007363357920287513
3664409,0.028711419235544752
3664410,0.007088951953145214
3664411,0.03800307429949273
3664412,0.010996306745684003
3664413,0.005601528492698562
3664414,0.00922730548048181
3664415,0.0074170417600479596
3664416,0.005658338646759701
3664417,0.0037558526713227227
3664418,0.0009051401389947032
3664419,0.0017225387888991257
3664420,0.006049115421079664
3664421,0.004188835892079481
3664422,0.0052558489073261765
3664423,0.002284572525239515
3664424,0.004419297903345988
3664425,0.001973487604710549
3664426,0.004062811569702485
3664427,0.0014246332206257976
3664428,0.0048295807356924635
3664429,0.009144540095894282
3664430,0.00457299883799577
3664431,0.002499269192008154
3664432,0.0031564120365262086
3664433,0.006496091777043498
3664434,0.0023322111328599373
3664435,0.0029321184568971157
3664436,0.002094154227903194
3664437,0.005406043503881943
3664438,0.0029623322028576363
3664439,0.005759884602309456
3664440,0.01104642504053292
3664441,0.0007127421663372966
3664442,0.005347089345290929
3664443,0.0026954835713907037
3664444,0.00535712703713833
3664445,0.005204150317052615
3664446,0.005807310194936868
3664447,0.007000407084195411
3664448,0.007807369662158392
3664449,0.005501399228060472
3664450,0.011382045840281657
3664451,0.003765216342276451
3664452,0.005629288116119462
3664453,0.0022322218125703443
3664454,0.032999410612284244
3664455,0.013110329748101748
3664456,0.01210555930073975
3664457,0.00632275070212498
3664458,0.002997146967032313
3664459,0.010218157601302503
3664460,0.008111315519577837
3664461,0.002446356951537069
3664462,0.015630610274052114
3664463,0.0019412938573531615
3664464,0.014987984717580026
3664465,0.0036676864688188976
3664466,0.0011547770780342647
3664467,0.009012030065485125
3664468,0.004161579800727557
3664469,0.00189300893544647
3664470,0.006898811657597489
3664471,0.008259555786496368
3664472,0.014391968063487958
3664473,0.005562804615966494
3664474,0.006398980856155233
3664475,0.002211720648120863
3664476,0.006975938853657054
3664477,0.0028306912910988774
3664478,0.010588231558875012
3664479,0.017920319711735563
3664480,0.015058872670382521
3664481,0.014249944712030699
3664482,0.005638340290685162
3664483,0.002409568284465244
3664484,0.0013764705879060538
3664485,0.013042409025955173
3664486,0.007041123645205495
3664487,0.0024564350567166707
3664488,0.0017095512126290545
3664489,0.0042464313312785855
3664490,0.0033951125470133405
3664491,0.013215018532035775
3664492,0.014734919899527549
3664493,0.0019560053042580816
3664494,0.002845018054127839
3664495,0.0023285554728639467
3664496,0.006179545838158882
3664497,0.004891446787138787
3664498,0.005632846989931072
3664499,0.0051707419424186106
3664500,0.0017308931571935271
3664501,0.009537853894741558
3664502,0.002271320762104108
3664503,0.014202284531945268
3664504,0.0010371238955889956
3664505,0.007668372937495487
3664506,0.002132794315936578
3664507,0.004815300494259289
3664508,0.002874076664087545
3664509,0.0030232474799060777
3664510,0.023236972520622786
3664511,0.0036470658850110333
3664512,0.019381599429376867
3664513,0.019155643501320662
3664514,0.006934953858265202
3664515,0.019155643501320662
3664516,0.00424569448265557
3664517,0.019456240079601273
3664518,0.019456240079601273
3664519,0.0024000069799450423
3664520,0.02616250585740941
3664521,0.0412661176552464
3664522,0.0067017451230060535
3664523,0.003165070910863914
3664524,0.004768623492753031
3664525,0.0015581336073104163
3664526,0.006696244702229192
3664527,0.011194514669436346
3664528,0.0060224427936832895
3664529,0.005391335531486275
3664530,0.008490410920519205
3664531,0.00385248748065153
3664532,0.012816589488653645
3664533,0.01590284413805185
3664534,0.005243156330898966
3664535,0.00874237803370919
3664536,0.011371387757416048
3664537,0.001364497548946862
3664538,0.05769703399973499
3664539,0.0024378633226146036
3664540,0.002998328925134816
3664541,0.0013938914072986865
3664542,0.024592533235981383
3664543,0.0010312361038787036
3664544,0.06609132156791286
3664545,0.003810507745006089
3664546,0.002068342153890162
3664547,0.001672066464406493
3664548,0.006999077673352934
3664549,0.0064832940718802246
3664550,0.0041177961034664845
3664551,0.011600632257835038
3664552,0.002989138358799785
3664553,0.0044390126138965855
3664554,0.02466387265018931
3664555,0.01719499901786693
3664556,0.015829337232527475
3664557,0.04087606192070751
3664558,0.0038269553364451347
3664559,0.002965075639243311
3664560,0.010390026633346814
3664561,0.0009200448952821044
3664562,0.004515589990882836
3664563,0.010935872643750079
3664564,0.011923455214544914
3664565,0.013536653294190354
3664566,0.004533374754517722
3664567,0.005970909110961173
3664568,0.0017723565675722493
3664569,0.009670274236293724
3664570,0.0012375821851487077
3664571,0.03400821158332892
3664572,0.0069876105019431485
3664573,0.006681541460629263
3664574,0.00109044489602428
3664575,0.0018026009219797316
3664576,0.023777019751767544
3664577,0.0034786921653524217
3664578,0.015771933965202666
3664579,0.0017640192253879268
3664580,0.0023559352338199282
3664581,0.01169037556101781
3664582,0.039482827770717
3664583,0.018677995900321674
3664584,0.001833837708990189
3664585,0.07526534739851223
3664586,0.014386116340327382
3664587,0.006094455823830329
3664588,0.013511124920391486
3664589,0.005991783235307215
3664590,0.055609181430754044
3664591,0.013669940528462404
3664592,0.010548664853485629
3664593,0.04754155253267275
3664594,0.022345134508973546
3664595,0.0027714277909605066
3664596,0.012416449106114504
3664597,0.011131132029800607
